-0.0365874,-0.00697844,-0.159186,-0.20376,-0.465724,-0.499824,-0.0606386,0.0376524,-0.164678,-0.0680383,0.166352,-0.0501939,0.0855196,0.057831,0.00489792,-0.101875,0.0436798,-0.112255,0.038049,0.0303487,-0.0443324,-0.20596,0.0222849,-0.0321785,-0.00695827,-0.0111726,-0.0261702,0.125071,-0.0606462,-0.0255234,-0.00975594,0.0425962,-0.0522328,-0.176383,-0.0177569,0.06912,-0.0753387,-0.128413,-0.113897,-0.0775651,-0.12425,-0.125542,-0.176361,-0.0532054,-0.167183,-0.133297,0.12137,0.288405,0.0415724,0.19642,0.35711,0.00458901,0.194275,0.00757447,0.095766,0.101824,0.095126,0.115377,0.170879,0.0426503,0.88611,-0.131001,-0.140794,-0.00200125,-0.0783475,-0.219153,-0.254269,-0.202776,-0.237135,0.100274,-0.0938775,-0.149905,-0.300149,-0.258218,-0.307692,-0.216623,0.137129,0.286535,0.156396,-0.0544485,-0.242773,-0.320885,0.437683,0.309597,0.169219,0.36965,0.000683947,-0.00526806,-0.0976379,0.118323,-0.0256055,-0.0922006,0.0146258,-0.0608262,-0.0153639,0.025014,0.0393515,0.104022,-0.0874145,-0.0758826,0.0643793,0.105199,0.0891624,-0.175789,-0.318831,-0.0815984,0.270683,-0.132747,0.00796376,-0.144695,0.084355,0.0246131,0.229943,0.154325,0.203852,0.534752,-0.0157713,-0.0418737,0.0144254,0.167182,-0.0911471
-0.144784,0.018562,-0.161223,-0.105411,-0.467036,-0.495622,0.207707,-0.112244,-0.103531,0.402353,0.0897508,-0.17226,0.101152,-0.362149,0.0337567,-0.0346178,-0.213651,0.252228,-0.191758,0.036314,-0.209093,-0.00326353,0.188947,0.0481326,0.037327,0.0119635,-0.10623,-0.0224352,0.0178579,-0.313759,0.0131526,-0.0365802,0.064664,-0.0777885,-0.113016,-0.0159185,-0.0874676,-0.28944,0.137406,-0.53463,-0.08552,0.0790332,-0.0671928,0.131238,-0.0478473,-0.113901,-0.319773,0.415226,-0.124397,-0.0570596,0.655975,0.0622069,-0.123587,-0.509094,-0.0547015,0.218514,0.225708,-0.0537031,0.137462,0.153075,0.834103,0.236391,0.102457,-0.37431,-0.243229,-0.190588,-0.259378,-0.550032,-0.242024,0.0625786,-0.0806628,0.0442477,-0.263079,-0.314924,-0.345549,-0.228729,0.167568,0.146892,0.189717,-0.152302,-0.0414814,-0.0730929,0.502878,0.443082,0.167517,0.217164,-0.014781,0.182803,-0.223331,-0.00298831,0.22924,-0.258055,0.181767,0.0471161,0.148096,0.158429,0.116683,-0.0177295,0.246505,0.263625,-0.200325,0.0293267,0.368263,-0.171417,-0.319595,-0.0821657,0.251721,-0.188522,0.0970054,-0.0544877,0.0701524,0.0196954,-0.028451,0.115772,0.183739,0.361518,-0.0277251,-0.0899402,-0.0889111,0.211932,-0.0555204
-0.11677,0.0185577,-0.172146,-0.0181785,-0.483823,-0.500506,0.31304,-0.173207,-0.073843,7.2491e-05,-0.469069,0.156636,0.0806133,-0.586604,-0.11049,0.51876,0.202532,-0.0770757,-0.198579,-0.226033,-0.222196,-0.0396016,0.0379234,-0.0325849,0.0194178,0.310429,-0.334703,-0.072264,0.093561,-0.116578,-0.0155156,-0.0877499,0.0125481,-0.0163973,-0.00683478,0.0992344,0.168769,0.0874126,-0.0968216,-0.372319,0.179179,0.0246716,-0.065388,-0.0402506,-0.108058,-0.2331,0.139439,0.0528746,0.266121,0.386765,-0.124688,0.189884,0.324994,0.236555,-0.178938,0.119164,-0.062236,-0.222107,0.121912,0.606589,0.590548,0.217538,0.185628,-0.0701862,-0.0413986,-0.126169,-0.108146,-0.706903,-0.527028,-0.0702377,-0.0866076,-0.100623,-0.455811,-0.0822712,-0.422691,-0.066588,0.20971,0.110738,0.290375,-0.101631,-0.139867,-0.221414,0.519897,0.403971,0.24592,0.318852,0.523111,0.0314809,-0.459132,0.0657638,0.107151,0.0507618,0.041993,-0.107284,0.10392,-0.0184234,-0.0508534,-0.130181,0.136254,0.307832,0.0835031,0.0356728,0.145136,-0.172123,-0.315196,-0.065206,0.363436,-0.0536017,-0.0507337,-0.159794,0.0497702,-0.0445226,0.408249,0.210538,0.175039,0.75974,-0.0509761,-0.00750331,0.0260077,0.15285,-0.11738
-0.0257694,0.0827811,-0.226007,-0.0829836,-0.483081,-0.497228,-0.275722,0.217068,-0.0662908,-0.0582421,-0.253608,-0.0308984,0.147269,0.217006,0.243633,-0.483566,0.222033,0.0454212,0.0556975,-0.0842885,-0.198184,-0.0134611,0.25496,-0.1985,-0.293042,-0.0977802,0.324919,0.0378411,-0.0765643,0.0874152,0.232529,-0.00524235,-0.0277419,-0.0740751,0.0614154,-0.0465478,-0.14743,-0.0260875,-0.0941224,0.0876177,-0.185096,0.0392107,-0.228822,0.256714,0.0150928,0.0879204,0.361406,-0.233753,0.404359,-0.0485814,0.365124,-0.441943,0.0943628,0.1982,0.0533186,0.014502,0.139851,0.0920411,-0.319097,0.498427,0.672379,-0.120175,0.287832,-0.121503,-0.0566525,-0.148445,-0.255814,-0.324842,-0.172069,0.0599227,-0.214869,-0.310828,-0.178053,-0.21122,-0.435412,-0.425563,0.308852,0.189692,0.222903,-0.160656,-0.336881,-0.142365,0.413416,0.392509,0.088415,0.311424,0.0465987,-0.375728,0.121943,0.0560768,0.221707,0.199432,-0.251356,-0.119083,0.229471,0.0611215,0.135572,-0.049148,-0.260848,-0.216733,0.237586,-0.180292,-0.0760281,-0.176099,-0.314923,-0.0759754,0.337413,-0.0443636,-0.00887276,-0.154995,-0.00890481,-0.0526646,0.416697,0.161496,0.175561,0.456518,-0.0260033,-0.0912193,-0.0956345,0.110812,-0.147794
-0.162845,0.0367239,-0.14737,-0.0903436,-0.466389,-0.507215,-0.108233,0.27371,-0.131906,-0.134483,-0.271579,0.272179,-0.220381,-0.0753672,-0.0801967,-0.117851,-0.068726,0.266809,-0.280995,0.0663634,-0.238708,0.177121,0.00260777,-0.112542,0.247989,-0.022078,0.287538,0.0245514,-0.0876436,-0.0110567,-0.182801,0.00633059,-0.157862,0.100756,0.0806509,-0.363591,-0.116963,0.014278,-0.0367842,-0.256761,-0.0909623,0.0415218,0.0535987,0.213924,0.00158409,-0.40782,-0.0943728,-0.197992,0.0685924,0.189897,0.733437,-0.254986,0.0187068,-0.0102922,-0.0524407,-0.151058,0.385133,0.219091,-0.223769,0.421723,0.984374,-0.285023,0.0599431,-0.122607,0.0932736,0.0704536,-0.308602,-0.491861,-0.248467,0.0371284,-0.102132,-0.128399,-0.284191,-0.504447,-0.231552,-0.18747,0.167044,0.277825,0.204053,-0.1192,-0.163247,-0.18435,0.343553,0.371711,0.0427018,0.245074,0.0592534,-0.124327,-0.0627683,0.068787,0.036993,0.0699978,0.070365,-0.321006,-0.153517,-0.0086148,0.36214,-0.105647,-0.0328062,-0.0824675,0.643195,-0.0953643,0.0954238,-0.173758,-0.310602,-0.083033,0.204074,-0.185446,0.0937159,-0.049282,0.0549203,0.0132156,0.00120248,0.068698,0.265626,0.38165,0.0199708,-0.144075,-0.0680089,0.147327,-0.0944363
0.00456317,-0.021969,-0.155254,-0.223193,-0.443434,-0.488875,0.233584,0.0268873,0.00830331,-0.0111573,0.00995441,-0.038836,-0.25309,-0.0803344,-0.0250293,0.0988498,-0.163429,0.0474278,-0.0917741,-0.19697,-0.167933,0.26858,-0.0277981,-0.274888,-0.0906847,-0.154143,0.0565873,-0.108032,-0.291361,0.038464,-0.155562,-0.189086,-0.27397,-0.334162,0.210012,0.181011,-0.286691,-0.133539,0.0509106,-0.179715,-0.150392,-0.0301313,-0.163295,-0.169777,-0.0566497,-0.384342,0.113562,-0.0911053,-0.270964,0.123737,0.663536,-0.0121574,0.225029,0.0894419,0.136507,-0.207227,0.304926,0.0722342,0.210452,0.219977,0.927507,0.0614486,-0.252698,0.3647,-0.179131,-0.0880728,-0.0560229,-0.361072,-0.189211,0.127152,0.152065,-0.184576,-0.768236,-0.447596,-0.161347,-0.0605115,0.155961,0.304061,0.149162,0.0142666,-0.205233,-0.397561,0.505968,0.434202,0.113921,0.438402,0.0681342,-0.181548,-0.138036,0.0141369,0.000186067,0.199939,0.0485179,-0.158111,-0.184335,0.409522,-0.352874,-0.310149,0.0316185,0.435129,0.311794,-0.334072,-0.167149,-0.182037,-0.322689,-0.0913507,0.237134,-0.171109,0.0504367,-0.0965328,0.103278,0.033932,0.19455,0.108815,0.339964,0.270509,0.0707262,-0.275963,-0.12847,0.123114,-0.138494
-0.0264408,0.0311862,-0.163172,-0.151316,-0.462942,-0.497037,-0.0208623,0.211161,0.082861,-0.277294,-0.124778,0.0465484,0.0136031,-0.282197,-0.157732,0.118465,0.134219,0.043586,-0.0949799,0.0501609,0.0267173,-0.138386,0.0896913,-0.0135547,-0.0770412,-0.0863473,0.227119,-0.293919,0.110208,-0.24498,0.00111088,-0.42624,-0.274178,-0.401676,-0.101803,-0.471534,0.279761,0.167632,0.122962,-0.123604,-0.106518,0.0962314,0.0101971,-0.609529,-0.019929,-0.286418,-0.101445,-0.0494018,0.131285,0.285141,0.528421,-0.84281,-0.103478,0.0811358,0.235444,-0.147887,0.397316,0.177235,-0.16254,0.595139,1.14691,0.248097,-0.00892008,0.188601,0.107698,-0.134308,-0.101297,-0.322579,-0.0549237,0.166063,0.0812485,-0.0391945,-0.486982,-0.326583,-0.127222,-0.214279,0.31625,0.092547,0.318093,-0.0403755,-0.406816,0.00342703,0.475097,0.535017,0.12879,0.498066,-0.158578,-0.672446,-0.0257221,-0.464973,-0.00270499,0.248706,0.258037,-0.055925,0.0731858,-0.236674,-0.0408674,-0.136306,0.132152,0.0277392,-0.0973903,0.0109376,-0.134929,-0.185463,-0.324084,-0.0990485,0.397448,-0.0500302,-0.00173243,-0.126673,0.0664188,-0.0179111,0.045347,0.106681,0.213077,0.492208,-0.0408882,-0.095706,-0.0355286,0.210264,-0.0288777
-0.0180753,0.0439661,-0.197303,-0.15846,-0.469808,-0.511141,0.274872,0.0189285,0.0188905,0.0744955,0.029762,0.0804031,-0.0131015,0.087905,0.381301,-0.411275,-0.249036,-0.535633,0.0636498,0.43925,0.322051,0.137429,-0.110228,0.0449158,-0.151848,-0.514336,-0.131567,0.224848,-0.0593007,0.0951703,0.0425455,-0.164225,0.306851,-0.129984,-0.178965,-0.156591,0.124948,-0.265698,-0.0271034,-0.168104,-0.178011,-0.00111459,0.0862105,-0.54772,0.185249,0.17841,0.0330799,-0.251816,0.620437,-0.284097,0.240881,-0.0589569,-0.157292,0.0678939,0.490312,-0.0233381,0.279347,0.0329149,-0.199414,0.728746,0.882458,0.0825742,0.0892466,0.0577978,-0.148748,-0.305472,-0.0594849,0.0193316,-0.264454,0.17772,-0.0205998,-0.111353,-0.177144,-0.44009,-0.149184,-0.230978,0.459981,-0.0179591,0.288311,-0.0638638,-0.0256708,-0.214108,0.594729,0.662289,0.364103,0.347836,-0.188044,-0.421414,-0.148893,0.091142,0.25936,-0.0932786,-0.187558,-0.0484487,-0.340601,0.170819,-0.0140372,0.120032,-0.00950762,0.138546,-0.0261936,0.35227,-0.201692,-0.175017,-0.320985,-0.0775748,0.25785,-0.161425,0.0193728,-0.138909,0.0728241,0.00202701,0.253185,0.131482,0.21781,0.604461,-0.0272717,-0.0895683,0.0539474,0.191074,-0.0887406
-0.0657764,-0.0445965,-0.146363,-0.180339,-0.457537,-0.486427,0.113215,-0.319546,0.196993,-0.541022,0.0760455,0.28302,-0.257418,0.0344038,0.0345915,0.370934,0.0101789,-0.0195812,-0.190997,-0.0706826,-0.0378865,0.38781,-0.399216,-0.0844106,0.00687595,-0.20583,-0.210849,0.229117,-0.051278,-0.0158024,0.142811,0.181284,-0.0167863,-0.305144,0.0471791,-0.156759,-0.479867,-0.355086,-0.020094,-0.25577,0.14547,-0.231374,-0.265604,-0.243417,0.0985198,-0.200736,-0.117337,0.31137,0.563636,-0.306289,-0.174062,0.070856,0.000830121,0.258595,0.182428,-0.443979,-0.151096,0.308221,-0.0545791,0.0870564,0.774156,-0.110969,-0.189861,-0.0836979,0.111272,-0.158665,-0.129266,-0.123569,-0.497785,-0.0624851,-0.0292258,-0.238162,-0.243784,-0.258707,-0.727405,-0.179381,0.236063,0.122475,0.203241,-0.27562,-0.354613,-0.335594,0.372635,0.429625,0.0686941,0.201665,-0.0557695,0.0361338,-0.0523361,-0.295017,0.104428,0.150608,0.00309325,0.342329,-0.0870091,0.606558,-0.54618,-0.144884,0.191664,0.00814157,-0.423915,0.159515,-0.305553,-0.173495,-0.31464,-0.0711397,0.473277,-0.00436992,0.0574002,-0.100281,0.0776743,0.0285856,0.49077,0.20942,0.187403,0.512274,0.00880899,-0.0868375,0.624725,0.289544,0.0113599
-0.0420275,-0.0103243,-0.161688,-0.135637,-0.474357,-0.504143,0.0991728,0.419639,-0.0270311,-0.0753855,0.357236,0.166157,-0.117863,-0.278661,0.0789858,-0.0785798,-0.112417,-0.021487,0.155705,-0.0613299,0.174792,-0.160809,-0.276536,-0.129797,-0.266557,-0.00806535,0.263226,-0.0187243,-0.0159417,-0.0674818,-0.260446,-0.0254165,-0.0362177,0.149854,0.206664,-0.228137,0.194442,0.236258,-0.0686826,-0.179537,0.108037,-0.0856599,-0.235441,0.0758472,-0.0765349,0.0148684,-0.189925,0.0381661,-0.138662,-0.158492,0.479626,0.108957,0.336168,-0.0680462,0.289757,0.00402676,-0.0669253,0.571103,-0.17849,-0.310434,1.02705,-0.0300817,-0.150105,-0.0451772,0.0540624,-0.154347,-0.500995,-0.38648,-0.235671,0.19975,-0.161185,-0.0943465,-0.148584,-0.526877,-0.335899,-0.173611,0.219303,0.31998,0.180144,-0.0732407,0.00818566,-0.145103,0.350014,0.389678,0.28089,0.176829,0.0939925,-0.337864,-0.0940142,-0.00829647,0.0188037,0.0703718,-0.137066,-0.106763,-0.0284647,-0.0573295,-0.233162,-0.192439,0.144333,0.119318,0.0109353,0.0965251,0.0271773,-0.173501,-0.31889,-0.0772536,0.203742,-0.185757,0.0114916,-0.15206,-0.0851113,-0.141818,0.581992,0.248906,0.121418,0.53922,-0.0718047,-0.100829,0.296657,0.0614214,-0.255178
